ID_Local,País,UF,Cidade,Codigo
3910,Brasil,Minas Gerais,São Bento Abade,BrasilMinas GeraisSão Bento Abade
3911,Brasil,Rio Grande do Norte,São Bento do Norte,BrasilRio Grande do NorteSão Bento do Norte
3912,Brasil,São Paulo,São Bento do Sapucaí,BrasilSão PauloSão Bento do Sapucaí
3913,Brasil,Santa Catarina,São Bento do Sul,BrasilSanta CatarinaSão Bento do Sul
3914,Brasil,Tocantins,São Bento do Tocantins,BrasilTocantinsSão Bento do Tocantins
3915,Brasil,Rio Grande do Norte,São Bento do Trairi,BrasilRio Grande do NorteSão Bento do Trairi
3916,Brasil,Pernambuco,São Bento do Una,BrasilPernambucoSão Bento do Una
3917,Brasil,Santa Catarina,São Bernardino,BrasilSanta CatarinaSão Bernardino
3918,Brasil,Maranhão,São Bernardo,BrasilMaranhãoSão Bernardo
3919,Brasil,São Paulo,São Bernardo do Campo,BrasilSão PauloSão Bernardo do Campo
3920,Brasil,Santa Catarina,São Bonifácio,BrasilSanta CatarinaSão Bonifácio
3921,Brasil,Rio Grande do Sul,São Borja,BrasilRio Grande do SulSão Borja
3922,Brasil,Alagoas,São Brás,BrasilAlagoasSão Brás
3923,Brasil,Minas Gerais,São Brás do Suaçuí,BrasilMinas GeraisSão Brás do Suaçuí
3924,Brasil,Piauí,São Braz do Piauí,BrasilPiauíSão Braz do Piauí
3925,Brasil,Pará,São Caetano de Odivelas,BrasilParáSão Caetano de Odivelas
3926,Brasil,São Paulo,São Caetano do Sul,BrasilSão PauloSão Caetano do Sul
3927,Brasil,Pernambuco,São Caitano,BrasilPernambucoSão Caitano
3928,Brasil,São Paulo,São Carlos,BrasilSão PauloSão Carlos
3929,Brasil,Santa Catarina,São Carlos,BrasilSanta CatarinaSão Carlos
3930,Brasil,Sergipe,São Cristóvão,BrasilSergipeSão Cristóvão
3931,Brasil,Santa Catarina,São Cristovão do Sul,BrasilSanta CatarinaSão Cristovão do Sul
3932,Brasil,Bahia,São Desidério,BrasilBahiaSão Desidério
3933,Brasil,Santa Catarina,São Domingos,BrasilSanta CatarinaSão Domingos
3934,Brasil,Sergipe,São Domingos,BrasilSergipeSão Domingos
3935,Brasil,Goiás,São Domingos,BrasilGoiásSão Domingos
3936,Brasil,Bahia,São Domingos,BrasilBahiaSão Domingos
3937,Brasil,Pará,São Domingos do Araguaia,BrasilParáSão Domingos do Araguaia
3938,Brasil,Maranhão,São Domingos do Azeitão,BrasilMaranhãoSão Domingos do Azeitão
3939,Brasil,Pará,São Domingos do Capim,BrasilParáSão Domingos do Capim
3940,Brasil,Paraíba,São Domingos do Cariri,BrasilParaíbaSão Domingos do Cariri
3941,Brasil,Maranhão,São Domingos do Maranhão,BrasilMaranhãoSão Domingos do Maranhão
3942,Brasil,Espírito Santo,São Domingos do Norte,BrasilEspírito SantoSão Domingos do Norte
3943,Brasil,Minas Gerais,São Domingos do Prata,BrasilMinas GeraisSão Domingos do Prata
3944,Brasil,Bahia,São Felipe,BrasilBahiaSão Felipe
3945,Brasil,Rondônia,"São Felipe D,Oeste","BrasilRondôniaSão Felipe D,Oeste"
3946,Brasil,Bahia,São Félix,BrasilBahiaSão Félix
3947,Brasil,Mato Grosso,São Félix do Araguaia,BrasilMato GrossoSão Félix do Araguaia
3948,Brasil,Bahia,São Félix do Coribe,BrasilBahiaSão Félix do Coribe
3949,Brasil,Piauí,São Félix do Piauí,BrasilPiauíSão Félix do Piauí
3950,Brasil,Tocantins,São Félix do Tocantins,BrasilTocantinsSão Félix do Tocantins
3951,Brasil,Pará,São Félix do Xingu,BrasilParáSão Félix do Xingu
3952,Brasil,Rio Grande do Norte,São Fernando,BrasilRio Grande do NorteSão Fernando
3953,Brasil,Rio de Janeiro,São Fidélis,BrasilRio de JaneiroSão Fidélis
3954,Brasil,Minas Gerais,São Francisco,BrasilMinas GeraisSão Francisco
3955,Brasil,Paraíba,São Francisco,BrasilParaíbaSão Francisco
3956,Brasil,Rio Grande do Sul,São Francisco de Assis,BrasilRio Grande do SulSão Francisco de Assis
3957,Brasil,Piauí,São Francisco de Assis do Piauí,BrasilPiauíSão Francisco de Assis do Piauí
3958,Brasil,Goiás,São Francisco de Goiás,BrasilGoiásSão Francisco de Goiás
3959,Brasil,Rio de Janeiro,São Francisco de Itabapoana,BrasilRio de JaneiroSão Francisco de Itabapoana
3960,Brasil,Minas Gerais,São Francisco de Paula,BrasilMinas GeraisSão Francisco de Paula
3961,Brasil,Rio Grande do Sul,São Francisco de Paula,BrasilRio Grande do SulSão Francisco de Paula
3962,Brasil,Minas Gerais,São Francisco de Sales,BrasilMinas GeraisSão Francisco de Sales
3963,Brasil,Maranhão,São Francisco do Brejão,BrasilMaranhãoSão Francisco do Brejão
3964,Brasil,Bahia,São Francisco do Conde,BrasilBahiaSão Francisco do Conde
3965,Brasil,Minas Gerais,São Francisco do Glória,BrasilMinas GeraisSão Francisco do Glória
3966,Brasil,Rondônia,São Francisco do Guaporé,BrasilRondôniaSão Francisco do Guaporé
3967,Brasil,Maranhão,São Francisco do Maranhão,BrasilMaranhãoSão Francisco do Maranhão
3968,Brasil,Rio Grande do Norte,São Francisco do Oeste,BrasilRio Grande do NorteSão Francisco do Oeste
3969,Brasil,Pará,São Francisco do Pará,BrasilParáSão Francisco do Pará
3970,Brasil,Piauí,São Francisco do Piauí,BrasilPiauíSão Francisco do Piauí
3971,Brasil,Santa Catarina,São Francisco do Sul,BrasilSanta CatarinaSão Francisco do Sul
3972,Brasil,Rio Grande do Sul,São Gabriel,BrasilRio Grande do SulSão Gabriel
3973,Brasil,Bahia,São Gabriel,BrasilBahiaSão Gabriel
3974,Brasil,Amazonas,São Gabriel da Cachoeira,BrasilAmazonasSão Gabriel da Cachoeira
3975,Brasil,Espírito Santo,São Gabriel da Palha,BrasilEspírito SantoSão Gabriel da Palha
3976,Brasil,Mato Grosso do Sul,São Gabriel do Oeste,BrasilMato Grosso do SulSão Gabriel do Oeste
3977,Brasil,Minas Gerais,São Geraldo,BrasilMinas GeraisSão Geraldo
3978,Brasil,Pará,São Geraldo do Araguaia,BrasilParáSão Geraldo do Araguaia
3979,Brasil,Rio de Janeiro,São Gonçalo,BrasilRio de JaneiroSão Gonçalo
3980,Brasil,Minas Gerais,São Gonçalo do Abaeté,BrasilMinas GeraisSão Gonçalo do Abaeté
3981,Brasil,Rio Grande do Norte,São Gonçalo do Amarante,BrasilRio Grande do NorteSão Gonçalo do Amarante
3982,Brasil,Ceará,São Gonçalo do Amarante,BrasilCearáSão Gonçalo do Amarante
3983,Brasil,Minas Gerais,São Gonçalo do Pará,BrasilMinas GeraisSão Gonçalo do Pará
3984,Brasil,Piauí,São Gonçalo do Piauí,BrasilPiauíSão Gonçalo do Piauí
3985,Brasil,Minas Gerais,São Gonçalo do Rio Abaixo,BrasilMinas GeraisSão Gonçalo do Rio Abaixo
3986,Brasil,Minas Gerais,São Gonçalo do Rio Preto,BrasilMinas GeraisSão Gonçalo do Rio Preto
3987,Brasil,Minas Gerais,São Gonçalo do Sapucaí,BrasilMinas GeraisSão Gonçalo do Sapucaí
3988,Brasil,Bahia,São Gonçalo dos Campos,BrasilBahiaSão Gonçalo dos Campos
3989,Brasil,Minas Gerais,São Gotardo,BrasilMinas GeraisSão Gotardo
3990,Brasil,Rio Grande do Sul,São Jerônimo,BrasilRio Grande do SulSão Jerônimo
3991,Brasil,Paraná,São Jerônimo da Serra,BrasilParanáSão Jerônimo da Serra
3992,Brasil,Paraná,São João,BrasilParanáSão João
3993,Brasil,Pernambuco,São João,BrasilPernambucoSão João
3994,Brasil,Santa Catarina,São João Batista,BrasilSanta CatarinaSão João Batista
3995,Brasil,Maranhão,São João Batista,BrasilMaranhãoSão João Batista
3996,Brasil,Minas Gerais,São João Batista do Glória,BrasilMinas GeraisSão João Batista do Glória
3997,Brasil,Goiás,"São João D,Aliança","BrasilGoiásSão João D,Aliança"
3998,Brasil,Roraima,São João da Baliza,BrasilRoraimaSão João da Baliza
3999,Brasil,Rio de Janeiro,São João da Barra,BrasilRio de JaneiroSão João da Barra
4000,Brasil,São Paulo,São João da Boa Vista,BrasilSão PauloSão João da Boa Vista
4001,Brasil,Piauí,São João da Canabrava,BrasilPiauíSão João da Canabrava
4002,Brasil,Piauí,São João da Fronteira,BrasilPiauíSão João da Fronteira
4003,Brasil,Minas Gerais,São João da Mata,BrasilMinas GeraisSão João da Mata
4004,Brasil,Pará,São João da Ponta,BrasilParáSão João da Ponta
4005,Brasil,Minas Gerais,São João da Ponte,BrasilMinas GeraisSão João da Ponte
4006,Brasil,Piauí,São João da Varjota,BrasilPiauíSão João da Varjota
4007,Brasil,São Paulo,São João das Duas Pontes,BrasilSão PauloSão João das Duas Pontes
4008,Brasil,Minas Gerais,São João das Missões,BrasilMinas GeraisSão João das Missões
4009,Brasil,São Paulo,São João de Iracema,BrasilSão PauloSão João de Iracema
4010,Brasil,Rio de Janeiro,São João de Meriti,BrasilRio de JaneiroSão João de Meriti
4011,Brasil,Pará,São João de Pirabas,BrasilParáSão João de Pirabas
4012,Brasil,Minas Gerais,São João Del Rei,BrasilMinas GeraisSão João Del Rei
4013,Brasil,Pará,São João do Araguaia,BrasilParáSão João do Araguaia
4014,Brasil,Piauí,São João do Arraial,BrasilPiauíSão João do Arraial
4015,Brasil,Paraná,São João do Caiuá,BrasilParanáSão João do Caiuá
4016,Brasil,Paraíba,São João do Cariri,BrasilParaíbaSão João do Cariri
4017,Brasil,Maranhão,São João do Caru,BrasilMaranhãoSão João do Caru
4018,Brasil,Paraná,São João do Ivaí,BrasilParanáSão João do Ivaí
4019,Brasil,Santa Catarina,São João do Oeste,BrasilSanta CatarinaSão João do Oeste
4020,Brasil,Minas Gerais,São João do Oriente,BrasilMinas GeraisSão João do Oriente
4021,Brasil,Minas Gerais,São João do Paraíso,BrasilMinas GeraisSão João do Paraíso
4022,Brasil,Maranhão,São João do Paraíso,BrasilMaranhãoSão João do Paraíso
4023,Brasil,Piauí,São João do Piauí,BrasilPiauíSão João do Piauí
4024,Brasil,Rio Grande do Sul,São João do Polêsine,BrasilRio Grande do SulSão João do Polêsine
4025,Brasil,Paraíba,São João do Rio do Peixe,BrasilParaíbaSão João do Rio do Peixe
4026,Brasil,Rio Grande do Norte,São João do Sabugi,BrasilRio Grande do NorteSão João do Sabugi
4027,Brasil,Maranhão,São João do Soter,BrasilMaranhãoSão João do Soter
4028,Brasil,Santa Catarina,São João do Sul,BrasilSanta CatarinaSão João do Sul
4029,Brasil,Paraíba,São João do Tigre,BrasilParaíbaSão João do Tigre
4030,Brasil,Maranhão,São João dos Patos,BrasilMaranhãoSão João dos Patos
4031,Brasil,Minas Gerais,São João Evangelista,BrasilMinas GeraisSão João Evangelista
4032,Brasil,Minas Gerais,São João Nepomuceno,BrasilMinas GeraisSão João Nepomuceno
4033,Brasil,Santa Catarina,São Joaquim,BrasilSanta CatarinaSão Joaquim
4034,Brasil,São Paulo,São Joaquim da Barra,BrasilSão PauloSão Joaquim da Barra
4035,Brasil,Minas Gerais,São Joaquim de Bicas,BrasilMinas GeraisSão Joaquim de Bicas
4036,Brasil,Pernambuco,São Joaquim do Monte,BrasilPernambucoSão Joaquim do Monte
4037,Brasil,Rio Grande do Sul,São Jorge,BrasilRio Grande do SulSão Jorge
4038,Brasil,Paraná,"São Jorge D,Oeste","BrasilParanáSão Jorge D,Oeste"
4039,Brasil,Paraná,São Jorge do Patrocínio,BrasilParanáSão Jorge do Patrocínio
4040,Brasil,Santa Catarina,São José,BrasilSanta CatarinaSão José
4041,Brasil,Minas Gerais,São José da Barra,BrasilMinas GeraisSão José da Barra
4042,Brasil,Pernambuco,São José da Coroa Grande,BrasilPernambucoSão José da Coroa Grande
4043,Brasil,Paraíba,São José da Lagoa Tapada,BrasilParaíbaSão José da Lagoa Tapada
4044,Brasil,Alagoas,São José da Laje,BrasilAlagoasSão José da Laje
4045,Brasil,Minas Gerais,São José da Lapa,BrasilMinas GeraisSão José da Lapa
4046,Brasil,Minas Gerais,São José da Safira,BrasilMinas GeraisSão José da Safira
4047,Brasil,Alagoas,São José da Tapera,BrasilAlagoasSão José da Tapera
4048,Brasil,Minas Gerais,São José da Varginha,BrasilMinas GeraisSão José da Varginha
4049,Brasil,Bahia,São José da Vitória,BrasilBahiaSão José da Vitória
4050,Brasil,Rio Grande do Sul,São José das Missões,BrasilRio Grande do SulSão José das Missões
4051,Brasil,Paraná,São José das Palmeiras,BrasilParanáSão José das Palmeiras
4052,Brasil,Paraíba,São José de Caiana,BrasilParaíbaSão José de Caiana
4053,Brasil,Paraíba,São José de Espinharas,BrasilParaíbaSão José de Espinharas
4054,Brasil,Rio Grande do Norte,São José de Mipibu,BrasilRio Grande do NorteSão José de Mipibu
4055,Brasil,Paraíba,São José de Piranhas,BrasilParaíbaSão José de Piranhas
4056,Brasil,Paraíba,São José de Princesa,BrasilParaíbaSão José de Princesa
4057,Brasil,Maranhão,São José de Ribamar,BrasilMaranhãoSão José de Ribamar
4058,Brasil,Minas Gerais,São José do Alegre,BrasilMinas GeraisSão José do Alegre
4059,Brasil,São Paulo,São José do Barreiro,BrasilSão PauloSão José do Barreiro
4060,Brasil,Pernambuco,São José do Belmonte,BrasilPernambucoSão José do Belmonte
4061,Brasil,Paraíba,São José do Bonfim,BrasilParaíbaSão José do Bonfim
4062,Brasil,Paraíba,São José do Brejo do Cruz,BrasilParaíbaSão José do Brejo do Cruz
4063,Brasil,Espírito Santo,São José do Calçado,BrasilEspírito SantoSão José do Calçado
4064,Brasil,Rio Grande do Norte,São José do Campestre,BrasilRio Grande do NorteSão José do Campestre
4065,Brasil,Santa Catarina,São José do Cedro,BrasilSanta CatarinaSão José do Cedro
4066,Brasil,Minas Gerais,São José do Divino,BrasilMinas GeraisSão José do Divino
4067,Brasil,Pernambuco,São José do Egito,BrasilPernambucoSão José do Egito
4068,Brasil,Bahia,São José do Jacuípe,BrasilBahiaSão José do Jacuípe
4069,Brasil,Minas Gerais,São José do Jacuri,BrasilMinas GeraisSão José do Jacuri
4070,Brasil,Rio Grande do Sul,São José do Norte,BrasilRio Grande do SulSão José do Norte
4071,Brasil,Rio Grande do Sul,São José do Ouro,BrasilRio Grande do SulSão José do Ouro
4072,Brasil,Mato Grosso,São José do Rio Claro,BrasilMato GrossoSão José do Rio Claro
4073,Brasil,São Paulo,São José do Rio Pardo,BrasilSão PauloSão José do Rio Pardo
4074,Brasil,São Paulo,São José do Rio Preto,BrasilSão PauloSão José do Rio Preto
4075,Brasil,Paraíba,São José do Sabugi,BrasilParaíbaSão José do Sabugi
4076,Brasil,Rio Grande do Norte,São José do Seridó,BrasilRio Grande do NorteSão José do Seridó
4077,Brasil,Rio de Janeiro,São José do Vale do Rio Preto,BrasilRio de JaneiroSão José do Vale do Rio Preto
4078,Brasil,Mato Grosso,São José do Xingu,BrasilMato GrossoSão José do Xingu
4079,Brasil,Rio Grande do Sul,São José dos Ausentes,BrasilRio Grande do SulSão José dos Ausentes
4080,Brasil,São Paulo,São José dos Campos,BrasilSão PauloSão José dos Campos
4081,Brasil,Paraíba,São José dos Cordeiros,BrasilParaíbaSão José dos Cordeiros
4082,Brasil,Paraná,São José dos Pinhais,BrasilParanáSão José dos Pinhais
4083,Brasil,Mato Grosso,São José dos Quatro Marcos,BrasilMato GrossoSão José dos Quatro Marcos
4084,Brasil,Paraíba,São José dos Ramos,BrasilParaíbaSão José dos Ramos
4085,Brasil,Piauí,São Julião,BrasilPiauíSão Julião
4086,Brasil,Rio Grande do Sul,São Leopoldo,BrasilRio Grande do SulSão Leopoldo
4087,Brasil,Minas Gerais,São Lourenço,BrasilMinas GeraisSão Lourenço
4088,Brasil,Pernambuco,São Lourenço da Mata,BrasilPernambucoSão Lourenço da Mata
4089,Brasil,Santa Catarina,São Lourenço do Oeste,BrasilSanta CatarinaSão Lourenço do Oeste
4090,Brasil,Piauí,São Lourenço do Piauí,BrasilPiauíSão Lourenço do Piauí
4091,Brasil,Rio Grande do Sul,São Lourenço do Sul,BrasilRio Grande do SulSão Lourenço do Sul
4092,Brasil,Santa Catarina,São Ludgero,BrasilSanta CatarinaSão Ludgero
4093,Brasil,Maranhão,São Luís,BrasilMaranhãoSão Luís
4094,Brasil,Goiás,São Luís de Montes Belos,BrasilGoiásSão Luís de Montes Belos
4095,Brasil,Ceará,São Luís do Curu,BrasilCearáSão Luís do Curu
4096,Brasil,Goiás,São Luís do Norte,BrasilGoiásSão Luís do Norte
4097,Brasil,São Paulo,São Luís do Paraitinga,BrasilSão PauloSão Luís do Paraitinga
4098,Brasil,Piauí,São Luís do Piauí,BrasilPiauíSão Luís do Piauí
4099,Brasil,Alagoas,São Luís do Quitunde,BrasilAlagoasSão Luís do Quitunde
4100,Brasil,Maranhão,São Luís Gonzaga do Maranhão,BrasilMaranhãoSão Luís Gonzaga do Maranhão
4101,Brasil,Roraima,São Luiz do Anauá,BrasilRoraimaSão Luiz do Anauá
4102,Brasil,Rio Grande do Sul,São Luiz Gonzaga,BrasilRio Grande do SulSão Luiz Gonzaga
4103,Brasil,Paraíba,São Mamede,BrasilParaíbaSão Mamede
4104,Brasil,São Paulo,São Manuel,BrasilSão PauloSão Manuel
4105,Brasil,Rio Grande do Sul,São Marcos,BrasilRio Grande do SulSão Marcos
4106,Brasil,Rio Grande do Sul,São Martinho,BrasilRio Grande do SulSão Martinho
4107,Brasil,Santa Catarina,São Martinho,BrasilSanta CatarinaSão Martinho
4108,Brasil,Espírito Santo,São Mateus,BrasilEspírito SantoSão Mateus
4109,Brasil,Maranhão,São Mateus do Maranhão,BrasilMaranhãoSão Mateus do Maranhão
4110,Brasil,Paraná,São Mateus do Sul,BrasilParanáSão Mateus do Sul
4111,Brasil,Rio Grande do Norte,São Miguel,BrasilRio Grande do NorteSão Miguel
4112,Brasil,São Paulo,São Miguel Arcanjo,BrasilSão PauloSão Miguel Arcanjo
4113,Brasil,Bahia,São Miguel das Matas,BrasilBahiaSão Miguel das Matas
4114,Brasil,Rio Grande do Sul,São Miguel das Missões,BrasilRio Grande do SulSão Miguel das Missões
4115,Brasil,Sergipe,São MIguel do Aleixo,BrasilSergipeSão MIguel do Aleixo
4116,Brasil,Goiás,São Miguel do Araguaia,BrasilGoiásSão Miguel do Araguaia
4117,Brasil,Piauí,São Miguel do Fidalgo,BrasilPiauíSão Miguel do Fidalgo
4118,Brasil,Rio Grande do Norte,São Miguel do Gostoso,BrasilRio Grande do NorteSão Miguel do Gostoso
4119,Brasil,Pará,São Miguel do Guamá,BrasilParáSão Miguel do Guamá
4120,Brasil,Rondônia,São Miguel do Guaporé,BrasilRondôniaSão Miguel do Guaporé
4121,Brasil,Paraná,São Miguel do Iguaçu,BrasilParanáSão Miguel do Iguaçu
4122,Brasil,Santa Catarina,São Miguel do Oeste,BrasilSanta CatarinaSão Miguel do Oeste
4123,Brasil,Goiás,São Miguel do Passa Quatro,BrasilGoiásSão Miguel do Passa Quatro
4124,Brasil,Piauí,São Miguel do Tapuio,BrasilPiauíSão Miguel do Tapuio
4125,Brasil,Tocantins,São Miguel do Tocantins,BrasilTocantinsSão Miguel do Tocantins
4126,Brasil,Alagoas,São Miguel dos Campos,BrasilAlagoasSão Miguel dos Campos
4127,Brasil,Alagoas,São Miguel dos Milagres,BrasilAlagoasSão Miguel dos Milagres
4128,Brasil,Rio Grande do Sul,São Nicolau,BrasilRio Grande do SulSão Nicolau
4129,Brasil,Goiás,São Patrício,BrasilGoiásSão Patrício
4130,Brasil,São Paulo,São Paulo,BrasilSão PauloSão Paulo
4131,Brasil,Rio Grande do Sul,São Paulo das Missões,BrasilRio Grande do SulSão Paulo das Missões
4132,Brasil,Amazonas,São Paulo de Olivença,BrasilAmazonasSão Paulo de Olivença
4133,Brasil,Rio Grande do Norte,São Paulo do Potengi,BrasilRio Grande do NorteSão Paulo do Potengi
4134,Brasil,São Paulo,São Pedro,BrasilSão PauloSão Pedro
4135,Brasil,Rio Grande do Norte,São Pedro,BrasilRio Grande do NorteSão Pedro
4136,Brasil,Maranhão,São Pedro da Água Branca,BrasilMaranhãoSão Pedro da Água Branca
4137,Brasil,Rio de Janeiro,São Pedro da Aldeia,BrasilRio de JaneiroSão Pedro da Aldeia
4138,Brasil,Rio Grande do Sul,São Pedro da Serra,BrasilRio Grande do SulSão Pedro da Serra
4139,Brasil,Rio Grande do Sul,São Pedro do Butiá,BrasilRio Grande do SulSão Pedro do Butiá
4140,Brasil,Paraná,São Pedro do Paraná,BrasilParanáSão Pedro do Paraná
4141,Brasil,Piauí,São Pedro do Piauí,BrasilPiauíSão Pedro do Piauí
4142,Brasil,Minas Gerais,São Pedro do Suaçuí,BrasilMinas GeraisSão Pedro do Suaçuí
4143,Brasil,Rio Grande do Sul,São Pedro do Sul,BrasilRio Grande do SulSão Pedro do Sul
4144,Brasil,São Paulo,São Pedro do Turvo,BrasilSão PauloSão Pedro do Turvo
4145,Brasil,Maranhão,São Pedro dos Crentes,BrasilMaranhãoSão Pedro dos Crentes
4146,Brasil,Minas Gerais,São Pedro dos Ferros,BrasilMinas GeraisSão Pedro dos Ferros
4147,Brasil,Rio Grande do Norte,São Rafael,BrasilRio Grande do NorteSão Rafael
4148,Brasil,Maranhão,São Raimundo das Mangabeiras,BrasilMaranhãoSão Raimundo das Mangabeiras
4149,Brasil,Maranhão,São Raimundo do Doca Bezerra,BrasilMaranhãoSão Raimundo do Doca Bezerra
4150,Brasil,Piauí,São Raimundo Nonato,BrasilPiauíSão Raimundo Nonato
4151,Brasil,Maranhão,São Roberto,BrasilMaranhãoSão Roberto
4152,Brasil,São Paulo,São Roque,BrasilSão PauloSão Roque
4153,Brasil,Minas Gerais,São Roque de Minas,BrasilMinas GeraisSão Roque de Minas
4154,Brasil,Espírito Santo,São Roque do Canaã,BrasilEspírito SantoSão Roque do Canaã
4155,Brasil,Tocantins,São Salvador do Tocantins,BrasilTocantinsSão Salvador do Tocantins
4156,Brasil,Alagoas,São Sebastião,BrasilAlagoasSão Sebastião
4157,Brasil,São Paulo,São Sebastião,BrasilSão PauloSão Sebastião
4158,Brasil,São Paulo,São Sebastião - Maresias,BrasilSão PauloSão Sebastião - Maresias
4159,Brasil,Paraná,São Sebastião da Amoreira,BrasilParanáSão Sebastião da Amoreira
4160,Brasil,Minas Gerais,São Sebastião da Bela Vista,BrasilMinas GeraisSão Sebastião da Bela Vista
4161,Brasil,Pará,São Sebastião da Boa Vista,BrasilParáSão Sebastião da Boa Vista
4162,Brasil,São Paulo,São Sebastião da Grama,BrasilSão PauloSão Sebastião da Grama
4163,Brasil,Paraíba,São Sebastião de Lagoa de Roça,BrasilParaíbaSão Sebastião de Lagoa de Roça
4164,Brasil,Rio de Janeiro,São Sebastião do Alto,BrasilRio de JaneiroSão Sebastião do Alto
4165,Brasil,Rio Grande do Sul,São Sebastião do Caí,BrasilRio Grande do SulSão Sebastião do Caí
4166,Brasil,Minas Gerais,São Sebastião do Oeste,BrasilMinas GeraisSão Sebastião do Oeste
4167,Brasil,Minas Gerais,São Sebastião do Paraíso,BrasilMinas GeraisSão Sebastião do Paraíso
4168,Brasil,Bahia,São Sebastião do Passé,BrasilBahiaSão Sebastião do Passé
4169,Brasil,Minas Gerais,São Sebastião do Rio Verde,BrasilMinas GeraisSão Sebastião do Rio Verde
4170,Brasil,Tocantins,São Sebastião do Tocantins,BrasilTocantinsSão Sebastião do Tocantins
4171,Brasil,Amazonas,São Sebastião do Uatumã,BrasilAmazonasSão Sebastião do Uatumã
4172,Brasil,Paraíba,São Sebastião do Umbuzeiro,BrasilParaíbaSão Sebastião do Umbuzeiro
4173,Brasil,Rio Grande do Sul,São Sepé,BrasilRio Grande do SulSão Sepé
4174,Brasil,Goiás,São Simão,BrasilGoiásSão Simão
4175,Brasil,São Paulo,São Simão,BrasilSão PauloSão Simão
4176,Brasil,Minas Gerais,São Thomé das Letras,BrasilMinas GeraisSão Thomé das Letras
4177,Brasil,Minas Gerais,São Tiago,BrasilMinas GeraisSão Tiago
4178,Brasil,Rio Grande do Norte,São Tomé,BrasilRio Grande do NorteSão Tomé
4179,Brasil,Rio Grande do Sul,São Valentim do Sul,BrasilRio Grande do SulSão Valentim do Sul
4180,Brasil,Tocantins,São Valério da Natividade,BrasilTocantinsSão Valério da Natividade
4181,Brasil,São Paulo,São Vicente,BrasilSão PauloSão Vicente
4182,Brasil,Rio Grande do Norte,São Vicente,BrasilRio Grande do NorteSão Vicente
4183,Brasil,Minas Gerais,São Vicente de Minas,BrasilMinas GeraisSão Vicente de Minas
4184,Brasil,Rio Grande do Sul,São Vicente do Sul,BrasilRio Grande do SulSão Vicente do Sul
4185,Brasil,Pernambuco,São Vicente Ferrer,BrasilPernambucoSão Vicente Ferrer
4186,Brasil,Paraíba,Sapé,BrasilParaíbaSapé
4187,Brasil,Bahia,Sapeaçu,BrasilBahiaSapeaçu
4188,Brasil,Mato Grosso,Sapezal,BrasilMato GrossoSapezal
4189,Brasil,Rio Grande do Sul,Sapiranga,BrasilRio Grande do SulSapiranga
4190,Brasil,Paraná,Sapopema,BrasilParanáSapopema
4191,Brasil,Minas Gerais,Sapucaí-Mirim,BrasilMinas GeraisSapucaí-Mirim
4192,Brasil,Rio de Janeiro,Sapucaia,BrasilRio de JaneiroSapucaia
4193,Brasil,Pará,Sapucaia,BrasilParáSapucaia
4194,Brasil,Rio Grande do Sul,Sapucaia do Sul,BrasilRio Grande do SulSapucaia do Sul
4195,Brasil,Rio de Janeiro,Saquarema,BrasilRio de JaneiroSaquarema
4196,Brasil,Rio Grande do Sul,Sarandi,BrasilRio Grande do SulSarandi
4197,Brasil,São Paulo,Sarapuí,BrasilSão PauloSarapuí
4198,Brasil,Minas Gerais,Sarzedo,BrasilMinas GeraisSarzedo
4199,Brasil,Bahia,Sátiro Dias,BrasilBahiaSátiro Dias
4200,Brasil,Alagoas,Satuba,BrasilAlagoasSatuba
4201,Brasil,Maranhão,Satubinha,BrasilMaranhãoSatubinha
4202,Brasil,Bahia,Saubara,BrasilBahiaSaubara
4203,Brasil,Paraná,Saudade do Iguaçu,BrasilParanáSaudade do Iguaçu
4204,Brasil,Bahia,Saúde,BrasilBahiaSaúde
4205,Brasil,Santa Catarina,Schroeder,BrasilSanta CatarinaSchroeder
4206,Brasil,Bahia,Seabra,BrasilBahiaSeabra
4207,Brasil,Santa Catarina,Seara,BrasilSanta CatarinaSeara
4208,Brasil,Piauí,Sebastião Leal,BrasilPiauíSebastião Leal
4209,Brasil,Rio Grande do Sul,Seberi,BrasilRio Grande do SulSeberi
4210,Brasil,Rio Grande do Sul,Selbach,BrasilRio Grande do SulSelbach
4211,Brasil,Mato Grosso do Sul,Selvíria,BrasilMato Grosso do SulSelvíria
4212,Brasil,Acre,Sena Madureira,BrasilAcreSena Madureira
4213,Brasil,Minas Gerais,Senador Amaral,BrasilMinas GeraisSenador Amaral
4214,Brasil,Goiás,Senador Canedo,BrasilGoiásSenador Canedo
4215,Brasil,Rio Grande do Norte,Senador Eloi de Souza,BrasilRio Grande do NorteSenador Eloi de Souza
4216,Brasil,Minas Gerais,Senador Firmino,BrasilMinas GeraisSenador Firmino
4217,Brasil,Rio Grande do Norte,Senador Georgino Avelino,BrasilRio Grande do NorteSenador Georgino Avelino
4218,Brasil,Acre,Senador Guiomard,BrasilAcreSenador Guiomard
4219,Brasil,Pará,Senador José Porfírio,BrasilParáSenador José Porfírio
4220,Brasil,Maranhão,Senador La Rocque,BrasilMaranhãoSenador La Rocque
4221,Brasil,Minas Gerais,Senador Modestino Gonçalves,BrasilMinas GeraisSenador Modestino Gonçalves
4222,Brasil,Ceará,Senador Pompeu,BrasilCearáSenador Pompeu
4223,Brasil,Alagoas,Senador Rui Palmeira,BrasilAlagoasSenador Rui Palmeira
